,_id,CPV_code
536,5bfd5520eca306f8c5bbe252,0
537,5bfd5504eca306f8c5bbe1b4,0
538,5bfd5504eca306f8c5bbe1b9,0
539,5bfd554eeca306f8c5bbe33f,72220000-3
540,5bfd553eeca306f8c5bbe2ee,50531300-9
541,5bfd5504eca306f8c5bbe1a9,45210000-2
542,5bfd5514eca306f8c5bbe1f6,0
543,5bfd5558eca306f8c5bbe376,71310000-4
544,5bfd5504eca306f8c5bbe1b8,71330000-0
545,5bfd57b2eca306f8c5bbe963,0
546,5bfd5519eca306f8c5bbe221,64120000-3
547,5bfd5538eca306f8c5bbe2cc,15320000-7
548,5bfd5538eca306f8c5bbe2c3,15810000-9
549,5bfd5573eca306f8c5bbe3f7,71242000-6
550,5bfd54f1eca306f8c5bbe181,71240000-2
551,5bfd5526eca306f8c5bbe26f,03140000-4
552,5bfd54f1eca306f8c5bbe17c,65110000-7
553,5bfd5504eca306f8c5bbe1ac,0
554,5bfd552eeca306f8c5bbe2a7,34330000-9
555,5bfd5504eca306f8c5bbe1ba,38920000-0
556,5bfd5527eca306f8c5bbe278,15610000-7
557,5bfd54f1eca306f8c5bbe187,71240000-2
558,5bfd59c7eca306f8c5bbee27,80570000-0
559,5bfd551aeca306f8c5bbe22a,45233000-9
560,5bfd5544eca306f8c5bbe31d,48760000-3
561,5bfd555deca306f8c5bbe3a6,77340000-5
562,5bfd5514eca306f8c5bbe205,45230000-8
563,5bfd550deca306f8c5bbe1e7,39150000-8
564,5bfd54f1eca306f8c5bbe185,0
565,5bfd5dcbeca306f8c5bbf640,0
566,5bfd554eeca306f8c5bbe344,50312600-1
567,5bfd5519eca306f8c5bbe225,31500000-1
568,5bfd5538eca306f8c5bbe2bc,71610000-7
569,5bfd5538eca306f8c5bbe2d3,22450000-9
570,5bfd5557eca306f8c5bbe36a,45310000-3
571,5bfd552eeca306f8c5bbe293,71000000-8
572,5bfd551aeca306f8c5bbe230,09110000-3
573,5bfd54f1eca306f8c5bbe173,50530000-9
574,5bfd550deca306f8c5bbe1e9,0
575,5bfd553eeca306f8c5bbe2ef,42994230-1
576,5bfd54f1eca306f8c5bbe177,22993000-7
577,5bfd5514eca306f8c5bbe1fd,64120000-3
578,5bfd5526eca306f8c5bbe270,50310000-1
579,5bfd554eeca306f8c5bbe33e,09130000-9
580,5bfd5514eca306f8c5bbe1fe,39830000-9
581,5bfd555deca306f8c5bbe392,45212000-6
582,5bfd5520eca306f8c5bbe254,45230000-8
583,5bfd554eeca306f8c5bbe33b,71520000-9
584,5bfd5789eca306f8c5bbe88c,0
585,5bfd5514eca306f8c5bbe200,50000000-5
586,5bfd54f1eca306f8c5bbe175,34920000-2
587,5bfd5538eca306f8c5bbe2bf,09123000-7
588,5bfd550deca306f8c5bbe1de,48410000-5
589,5bfd550deca306f8c5bbe1d6,09310000-5
590,5bfd5527eca306f8c5bbe27a,30210000-4
591,5bfd5544eca306f8c5bbe317,15800000-6
592,5bfd554eeca306f8c5bbe337,30213200-7
593,5bfd5557eca306f8c5bbe36b,0
594,5bfd552eeca306f8c5bbe2a4,92311000-4
595,5bfd5504eca306f8c5bbe1ab,30197630-1
596,5bfd5520eca306f8c5bbe259,09111100-1
597,5bfd5520eca306f8c5bbe24f,39150000-8
598,5bfd550deca306f8c5bbe1db,50530000-9
599,5bfd57afeca306f8c5bbe94a,45454000-4
600,5bfd5538eca306f8c5bbe2cd,50310000-1
601,5bfd54f1eca306f8c5bbe17b,15540000-5
602,5bfd59b4eca306f8c5bbecf3,0
603,5bfd54f1eca306f8c5bbe170,51210000-7
604,5bfd54f1eca306f8c5bbe180,50340000-0
605,5bfd5558eca306f8c5bbe379,32410000-0
606,5bfd5504eca306f8c5bbe1bf,33600000-6
607,5bfd5504eca306f8c5bbe1b2,71630000-3
608,5bfd59f0eca306f8c5bbefa2,03220000-9
609,5bfd5527eca306f8c5bbe27b,0
610,5bfd552eeca306f8c5bbe2a3,38110000-9
611,5bfd54f1eca306f8c5bbe174,45454000-4
612,5bfd550deca306f8c5bbe1d1,39710000-2
613,5bfd59cdeca306f8c5bbeec6,15860000-4
614,5bfd5573eca306f8c5bbe3fc,45262000-1
615,5bfd6c16eca306f8c5bc110c,0
616,5bfd6c16eca306f8c5bc1107,0
617,5bfd633ceca306f8c5bbffb2,0
618,5bfd6c16eca306f8c5bc1103,71310000-4
619,5bfd6bfbeca306f8c5bc10b3,0
620,5bfd6c16eca306f8c5bc1108,15130000-8
621,5bfd552eeca306f8c5bbe2a1,0
622,5bfd6c09eca306f8c5bc10e6,0
623,5bfd6be6eca306f8c5bc105e,0
624,5bfd6c16eca306f8c5bc110b,34310000-3
625,5bfd6bd1eca306f8c5bc1011,64210000-1
626,5bfd6bcceca306f8c5bc0ffa,45453000-7
627,5bfd6be2eca306f8c5bc104a,15810000-9
628,5bfd6bf7eca306f8c5bc10a0,0
629,5bfd6c09eca306f8c5bc10dd,0
630,5bfd6be9eca306f8c5bc1069,44520000-1
631,5bfd6bcceca306f8c5bc0ff9,15610000-7
632,5bfd6a33eca306f8c5bc0cdf,0
633,5bfd6a35eca306f8c5bc0cec,0
634,5bfd6a35eca306f8c5bc0cea,0
635,5bfd6a2ceca306f8c5bc0cc0,0
636,5bfd6bc7eca306f8c5bc0fed,0
637,5bfd6a2ceca306f8c5bc0cc1,45453000-7
638,5bfd6a31eca306f8c5bc0cd7,80340000-9
639,5bfd6a1deca306f8c5bc0c66,0
640,5bfd6a22eca306f8c5bc0c87,71310000-4
641,5bfd6a27eca306f8c5bc0caa,0
642,5bfd6a1eeca306f8c5bc0c73,0
643,5bfd6a22eca306f8c5bc0c88,15530000-2
644,5bfd6a27eca306f8c5bc0ca8,45233142-6
645,5bfd6a24eca306f8c5bc0c93,0
646,5bfd57afeca306f8c5bbe940,0
647,5bfd6a1beca306f8c5bc0c5e,0
648,5bfd6a33eca306f8c5bc0cdd,0
649,5bfd672aeca306f8c5bc07e4,15110000-2
650,5bfd6727eca306f8c5bc07cc,0
651,5bfd6727eca306f8c5bc07cb,0
652,5bfd6726eca306f8c5bc07c4,80520000-5
653,5bfd6723eca306f8c5bc07ab,0
654,5bfd672eeca306f8c5bc07f5,0
655,5bfd6727eca306f8c5bc07d0,32320000-2
656,5bfd6723eca306f8c5bc07ac,45400000-1
657,5bfd6729eca306f8c5bc07d8,0
658,5bfd6729eca306f8c5bc07d9,0
659,5bfd6715eca306f8c5bc076e,0
660,5bfd672deca306f8c5bc07f0,45310000-3
661,5bfd6710eca306f8c5bc075f,76530000-7
662,5bfd672aeca306f8c5bc07e7,38520000-6
663,5bfd671beca306f8c5bc0789,09134200-9
664,5bfd671feca306f8c5bc0797,0
665,5bfd672aeca306f8c5bc07e6,22610000-9
666,5bfd6528eca306f8c5bc0486,0
667,5bfd671feca306f8c5bc0798,0
668,5bfd671feca306f8c5bc0799,39710000-2
669,5bfd6528eca306f8c5bc0485,30190000-7
670,5bfd6526eca306f8c5bc046f,45453000-7
671,5bfd651feca306f8c5bc0442,0
672,5bfd6721eca306f8c5bc07a6,0
673,5bfd6528eca306f8c5bc048a,0
674,5bfd6519eca306f8c5bc0416,35810000-5
675,5bfd651feca306f8c5bc043d,0
676,5bfd651deca306f8c5bc0434,0
677,5bfd6517eca306f8c5bc0407,18130000-9
678,5bfd6528eca306f8c5bc0488,09320000-8
679,5bfd6528eca306f8c5bc0487,15510000-6
680,5bfd6514eca306f8c5bc03f4,60140000-1
681,5bfd6517eca306f8c5bc040a,0
682,5bfd651ceca306f8c5bc0420,39298910-9
683,5bfd6510eca306f8c5bc03d6,39150000-8
684,5bfd6528eca306f8c5bc0484,39260000-2
685,5bfd650deca306f8c5bc03c1,0
686,5bfd650deca306f8c5bc03bc,0
687,5bfd6517eca306f8c5bc040b,0
688,5bfd650aeca306f8c5bc03ae,0
689,5bfd651feca306f8c5bc0444,45300000-0
690,5bfd6526eca306f8c5bc0473,50112000-3
691,5bfd5504eca306f8c5bbe1c0,50530000-9
692,5bfd6a25eca306f8c5bc0ca0,0
693,5bfd650deca306f8c5bc03be,0
694,5bfd64feeca306f8c5bc0391,15840000-8
695,5bfd651feca306f8c5bc043b,37410000-5
696,5bfd59b4eca306f8c5bbecf4,15860000-4
697,5bfd650beca306f8c5bc03b1,71320000-7
698,5bfd6519eca306f8c5bc0417,64210000-1
699,5bfd651deca306f8c5bc0430,33140000-3
700,5bfd6a27eca306f8c5bc0cab,60180000-3
701,5bfd6524eca306f8c5bc0465,48760000-3
702,5bfd6510eca306f8c5bc03d5,45233142-6
703,5bfd651deca306f8c5bc042b,44510000-8
704,5bfd6510eca306f8c5bc03da,0
705,5bfd650beca306f8c5bc03b0,50410000-2
706,5bfd650feca306f8c5bc03cd,22990000-6
707,5bfd650beca306f8c5bc03b2,15220000-6
708,5bfd6510eca306f8c5bc03d7,32340000-8
709,5bfd6519eca306f8c5bc0415,0
710,5bfd6519eca306f8c5bc0418,45000000-7
711,5bfd6514eca306f8c5bc03f0,0
712,5bfd6514eca306f8c5bc03f1,45454000-4
713,5bfd6510eca306f8c5bc03d9,0
714,5bfd6c16eca306f8c5bc1111,0
715,5bfd6526eca306f8c5bc046c,0
716,5bfd6512eca306f8c5bc03e3,45231400-9
717,5bfd634feca306f8c5bc0013,0
718,5bfd6346eca306f8c5bbffea,0
719,5bfd6344eca306f8c5bbffde,15330000-0
720,5bfd6349eca306f8c5bbfff8,44410000-7
721,5bfd6344eca306f8c5bbffdf,90720000-0
722,5bfd6344eca306f8c5bbffda,39531200-5
723,5bfd634feca306f8c5bc0012,50410000-2
724,5bfd633beca306f8c5bbffa6,0
725,5bfd6342eca306f8c5bbffcd,60160000-7
726,5bfd6333eca306f8c5bbff74,0
727,5bfd6349eca306f8c5bbfff7,0
728,5bfd6344eca306f8c5bbffe2,09320000-8
729,5bfd650feca306f8c5bc03ca,09130000-9
730,5bfd633beca306f8c5bbffa8,50310000-1
731,5bfd6342eca306f8c5bbffce,15810000-9
732,5bfd634beca306f8c5bc0007,50310000-1
733,5bfd632eeca306f8c5bbff5b,0
734,5bfd6237eca306f8c5bbfdf0,0
735,5bfd6346eca306f8c5bbffe8,30190000-7
736,5bfd6333eca306f8c5bbff73,0
737,5bfd634feca306f8c5bc001e,15810000-9
738,5bfd6339eca306f8c5bbff9c,34320000-6
739,5bfd6339eca306f8c5bbff9b,30230000-0
740,5bfd6335eca306f8c5bbff85,0
741,5bfd553eeca306f8c5bbe2f1,0
742,5bfd632eeca306f8c5bbff5f,0
743,5bfd632feca306f8c5bbff61,0
744,5bfd634feca306f8c5bc001c,33600000-6
745,5bfd5f99eca306f8c5bbfa45,0
746,5bfd5fa1eca306f8c5bbfa67,50420000-5
747,5bfd5f95eca306f8c5bbfa30,0
748,5bfd5f89eca306f8c5bbfa07,0
749,5bfd5f99eca306f8c5bbfa43,0
750,5bfd5fa1eca306f8c5bbfa69,45420000-7
751,5bfd5fa1eca306f8c5bbfa6f,30190000-7
752,5bfd5f95eca306f8c5bbfa2f,0
753,5bfd5f95eca306f8c5bbfa38,0
754,5bfd5fa1eca306f8c5bbfa65,45453000-7
755,5bfd5f86eca306f8c5bbf9f5,0
756,5bfd5f81eca306f8c5bbf9e8,44530000-4
757,5bfd5f81eca306f8c5bbf9e3,0
758,5bfd5f79eca306f8c5bbf9c9,0
759,5bfd5f99eca306f8c5bbfa44,71320000-7
760,5bfd5f86eca306f8c5bbf9f9,0
761,5bfd5f71eca306f8c5bbf9a6,0
762,5bfd5f68eca306f8c5bbf983,0
763,5bfd5f68eca306f8c5bbf97e,0
764,5bfd5f65eca306f8c5bbf971,0
765,5bfd5f99eca306f8c5bbfa4b,15810000-9
766,5bfd5f75eca306f8c5bbf9ba,0
767,5bfd5f55eca306f8c5bbf935,39298100-8
768,5bfd5f79eca306f8c5bbf9cf,34320000-6
769,5bfd5f63eca306f8c5bbf964,45454000-4
770,5bfd552eeca306f8c5bbe2ad,22210000-5
771,5bfd5f75eca306f8c5bbf9b6,0
772,5bfd5f5feca306f8c5bbf94c,71630000-3
773,5bfd5f8deca306f8c5bbfa18,39150000-8
774,5bfd5f65eca306f8c5bbf970,0
775,5bfd5f86eca306f8c5bbf9fb,0
776,5bfd5f63eca306f8c5bbf962,09320000-8
777,5bfd5f5feca306f8c5bbf949,0
778,5bfd5f6ceca306f8c5bbf994,50730000-1
779,5bfd5f89eca306f8c5bbfa05,39100000-3
780,5bfd5f62eca306f8c5bbf95f,0
781,5bfd5f5feca306f8c5bbf948,0
782,5bfd5f81eca306f8c5bbf9e4,0
783,5bfd5f8deca306f8c5bbfa19,66510000-8
784,5bfd5f71eca306f8c5bbf9a1,24450000-3
785,5bfd5f65eca306f8c5bbf96e,0
786,5bfd5f62eca306f8c5bbf95d,0
787,5bfd5f99eca306f8c5bbfa47,50112000-3
788,5bfd5f68eca306f8c5bbf988,45000000-7
789,5bfd633ceca306f8c5bbffb6,0
790,5bfd6337eca306f8c5bbff92,45330000-9
791,5bfd5f71eca306f8c5bbf9a3,0
792,5bfd5f89eca306f8c5bbfa0b,71632000-7
793,5bfd57c0eca306f8c5bbe9b9,15870000-7
794,5bfd5fa1eca306f8c5bbfa6e,16600000-1
795,5bfd5f79eca306f8c5bbf9c8,90910000-9
796,5bfd5f99eca306f8c5bbfa46,35120000-1
797,5bfd5f95eca306f8c5bbfa32,71520000-9
798,5bfd5f55eca306f8c5bbf930,45000000-7
799,5bfd5f68eca306f8c5bbf987,33140000-3
800,5bfd5c85eca306f8c5bbf418,0
801,5bfd5dcbeca306f8c5bbf62e,09110000-3
802,5bfd5dc4eca306f8c5bbf60f,09210000-4
803,5bfd5dbaeca306f8c5bbf5f9,0
804,5bfd5dcbeca306f8c5bbf63b,0
805,5bfd5c82eca306f8c5bbf401,0
806,5bfd5dc4eca306f8c5bbf614,30210000-4
807,5bfd5c75eca306f8c5bbf3c0,0
808,5bfd5c7deca306f8c5bbf3eb,60112000-6
809,5bfd5dcbeca306f8c5bbf637,0
810,5bfd5dcbeca306f8c5bbf639,0
811,5bfd5dcbeca306f8c5bbf63f,0
812,5bfd5dcbeca306f8c5bbf63e,0
813,5bfd5dc4eca306f8c5bbf616,77230000-1
814,5bfd5c85eca306f8c5bbf412,22410000-7
815,5bfd5c75eca306f8c5bbf3b7,0
816,5bfd5dcbeca306f8c5bbf63a,45000000-7
817,5bfd5c75eca306f8c5bbf3c1,0
818,5bfd5c6feca306f8c5bbf3a6,0
819,5bfd5c5aeca306f8c5bbf35a,0
820,5bfd5c6feca306f8c5bbf39e,0
821,5bfd5dcbeca306f8c5bbf631,0
822,5bfd5c85eca306f8c5bbf40e,0
823,5bfd5dbaeca306f8c5bbf5f3,72330000-2
824,5bfd5c82eca306f8c5bbf402,09320000-8
825,5bfd5dcbeca306f8c5bbf635,0
826,5bfd5dc4eca306f8c5bbf619,48820000-2
827,5bfd5dbaeca306f8c5bbf5fc,45310000-3
828,5bfd5c5feca306f8c5bbf368,45260000-7
829,5bfd5c50eca306f8c5bbf32f,0
830,5bfd5c79eca306f8c5bbf3d3,0
831,5bfd5c6feca306f8c5bbf3a2,30190000-7
832,5bfd5c6feca306f8c5bbf3a7,0
833,5bfd5dc4eca306f8c5bbf61e,60140000-1
834,5bfd5c6feca306f8c5bbf3a4,72260000-5
835,5bfd5dbaeca306f8c5bbf5f2,45233000-9
836,5bfd5c2feca306f8c5bbf2e5,0
837,5bfd5c56eca306f8c5bbf347,0
838,5bfd5c50eca306f8c5bbf334,0
839,5bfd5c5feca306f8c5bbf367,0
840,5bfd5c4ceca306f8c5bbf31e,45450000-6
841,5bfd5c50eca306f8c5bbf331,0
842,5bfd5c5aeca306f8c5bbf357,0
843,5bfd5c5feca306f8c5bbf36e,50112000-3
844,5bfd6727eca306f8c5bc07cd,0
845,5bfd5dcbeca306f8c5bbf633,50330000-7
846,5bfd5c5feca306f8c5bbf36c,50110000-9
847,5bfd672deca306f8c5bc07ee,0
848,5bfd5c7deca306f8c5bbf3e2,38520000-6
849,5bfd5dc4eca306f8c5bbf618,42716120-5
850,5bfd5c50eca306f8c5bbf330,90510000-5
851,5bfd59e9eca306f8c5bbef80,0
852,5bfd57afeca306f8c5bbe93e,50420000-5
853,5bfd5c7deca306f8c5bbf3e0,34320000-6
854,5bfd59edeca306f8c5bbef8c,92220000-9
855,5bfd5dbaeca306f8c5bbf5fe,09200000-1
856,5bfd59f0eca306f8c5bbefa3,38420000-5
857,5bfd59e9eca306f8c5bbef7c,32230000-4
858,5bfd59e3eca306f8c5bbef64,45233120-6
859,5bfd59e3eca306f8c5bbef63,0
860,5bfd59d8eca306f8c5bbef2c,0
861,5bfd59dbeca306f8c5bbef3d,0
862,5bfd59d2eca306f8c5bbeef7,0
863,5bfd59dfeca306f8c5bbef56,45233223-8
864,5bfd59cfeca306f8c5bbeee0,60140000-1
865,5bfd59dbeca306f8c5bbef36,39143111-7
866,5bfd59dbeca306f8c5bbef3c,09320000-8
867,5bfd59d8eca306f8c5bbef2b,50232100-1
868,5bfd59f0eca306f8c5bbefa9,45230000-8
869,5bfd59caeca306f8c5bbeebb,0
870,5bfd59c7eca306f8c5bbee24,79550000-4
871,5bfd59d2eca306f8c5bbeef8,0
872,5bfd59edeca306f8c5bbef90,18130000-9
873,5bfd59dbeca306f8c5bbef41,0
874,5bfd59d5eca306f8c5bbef0e,0
875,5bfd59c3eca306f8c5bbed9d,0
876,5bfd59cdeca306f8c5bbeecd,34100000-8
877,5bfd59dbeca306f8c5bbef3b,0
878,5bfd59d8eca306f8c5bbef27,44440000-6
879,5bfd59f0eca306f8c5bbefa4,22820000-4
880,5bfd59e3eca306f8c5bbef61,30231000-7
881,5bfd59cdeca306f8c5bbeed0,39110000-6
882,5bfd59d8eca306f8c5bbef22,38650000-6
883,5bfd59cfeca306f8c5bbeeda,0
884,5bfd59c0eca306f8c5bbed51,39143116-2
885,5bfd59d2eca306f8c5bbeef5,0
886,5bfd59c3eca306f8c5bbed9b,0
887,5bfd5c50eca306f8c5bbf332,0
888,5bfd59c0eca306f8c5bbed50,0
889,5bfd59cfeca306f8c5bbeee2,0
890,5bfd59c0eca306f8c5bbed52,0
891,5bfd59e3eca306f8c5bbef65,34330000-9
892,5bfd59d5eca306f8c5bbef0b,0
893,5bfd59c3eca306f8c5bbeda1,0
894,5bfd59f0eca306f8c5bbefa0,15510000-6
895,5bfd59edeca306f8c5bbef91,32350000-1
896,5bfd59c7eca306f8c5bbee26,0
897,5bfd59caeca306f8c5bbeebd,0
898,5bfd5c50eca306f8c5bbf32e,09320000-8
899,5bfd57b6eca306f8c5bbe97a,33190000-8
900,5bfd57b6eca306f8c5bbe979,92510000-9
901,5bfd5c64eca306f8c5bbf383,0
902,5bfd57b6eca306f8c5bbe975,0
903,5bfd57b6eca306f8c5bbe976,0
904,5bfd57b2eca306f8c5bbe95c,45233000-9
905,5bfd57c0eca306f8c5bbe9b2,44330000-2
906,5bfd5798eca306f8c5bbe8d1,33140000-3
907,5bfd59caeca306f8c5bbeebf,0
908,5bfd57bceca306f8c5bbe98e,43830000-0
909,5bfd57a2eca306f8c5bbe90b,0
910,5bfd57afeca306f8c5bbe942,45450000-6
911,5bfd57a5eca306f8c5bbe925,45450000-6
912,5bfd579ceca306f8c5bbe8eb,0
913,5bfd579ceca306f8c5bbe8f1,64216200-5
914,5bfd57a2eca306f8c5bbe908,0
915,5bfd57a5eca306f8c5bbe91e,64110000-0
916,5bfd579ceca306f8c5bbe8f0,39162200-7
917,5bfd57a5eca306f8c5bbe919,0
918,5bfd57a5eca306f8c5bbe921,0
919,5bfd57c0eca306f8c5bbe9b8,45230000-8
920,5bfd578deca306f8c5bbe8a1,30197630-1
921,5bfd57a1eca306f8c5bbe903,0
922,5bfd57b2eca306f8c5bbe962,0
923,5bfd5793eca306f8c5bbe8b7,09320000-8
924,5bfd57c0eca306f8c5bbe9b1,30190000-7
925,5bfd57b6eca306f8c5bbe97d,0
926,5bfd5789eca306f8c5bbe886,0
927,5bfd5789eca306f8c5bbe88b,79950000-8
928,5bfd57b6eca306f8c5bbe970,45453000-7
929,5bfd578deca306f8c5bbe8a5,15110000-2
930,5bfd5775eca306f8c5bbe843,50530000-9
931,5bfd5782eca306f8c5bbe869,0
932,5bfd57a1eca306f8c5bbe902,24320000-3
933,5bfd577beca306f8c5bbe851,0
934,5bfd578deca306f8c5bbe8a3,71620000-0
935,5bfd5755eca306f8c5bbe7fe,0
936,5bfd59d2eca306f8c5bbeef6,32340000-8
937,5bfd5798eca306f8c5bbe8d5,45453000-7
938,5bfd57a5eca306f8c5bbe923,15430000-1
939,5bfd578deca306f8c5bbe89d,0
940,5bfd578deca306f8c5bbe8a2,50310000-1
941,5bfd57afeca306f8c5bbe948,34330000-9
942,5bfd59e3eca306f8c5bbef5f,50320000-4
943,5bfd57afeca306f8c5bbe94b,31220000-4
944,5bfd578deca306f8c5bbe89b,15540000-5
945,5bfd579ceca306f8c5bbe8ee,30230000-0
946,5bfd577beca306f8c5bbe852,30120000-6
947,5bfd5798eca306f8c5bbe8cf,0
948,5bfd5756eca306f8c5bbe80c,32350000-1
949,5bfd5793eca306f8c5bbe8be,0
950,5bfd57bceca306f8c5bbe98a,0
951,5bfd5793eca306f8c5bbe8bf,71520000-9
952,5bfd5798eca306f8c5bbe8db,71350000-6
953,5bfd5756eca306f8c5bbe80b,0
954,5bfd579ceca306f8c5bbe8f4,0
955,5bfd5782eca306f8c5bbe86b,15840000-8
956,5bfd5755eca306f8c5bbe801,0
957,5bfd578deca306f8c5bbe8a7,50112000-3
958,5bfd57bceca306f8c5bbe98b,0
959,5bfd59c0eca306f8c5bbed4e,90610000-6
960,5bfd57bceca306f8c5bbe99c,03210000-6
961,5bfd5798eca306f8c5bbe8d9,50310000-1
962,5bfd59e9eca306f8c5bbef77,0
963,5bfd57afeca306f8c5bbe94c,09310000-5
964,5bfd57c0eca306f8c5bbe9b6,15510000-6
965,5bfd577beca306f8c5bbe856,44810000-1
966,5bfd5798eca306f8c5bbe8d3,50112000-3
967,5bfd59c3eca306f8c5bbeda2,45233142-6
968,5bfd5755eca306f8c5bbe805,09120000-6
969,5bfd57a2eca306f8c5bbe909,30230000-0
970,5bfd5782eca306f8c5bbe86e,79421200-3
971,5bfd579ceca306f8c5bbe8ed,32340000-8
972,5bfd5dc4eca306f8c5bbf617,44510000-8
973,5bfd57a5eca306f8c5bbe929,30190000-7
974,5bfd579ceca306f8c5bbe8ec,45261910-6
975,5bfd5782eca306f8c5bbe874,90510000-5
976,5bfd577beca306f8c5bbe857,45230000-8
977,5bfd59b4eca306f8c5bbecf6,35110000-8
978,5bfd57b6eca306f8c5bbe971,43414000-8
979,5bfd5c63eca306f8c5bbf37e,45233142-6
980,5bfd59b4eca306f8c5bbecf7,09110000-3
981,5bfd5755eca306f8c5bbe7fd,45330000-9
982,5bfd5774eca306f8c5bbe83f,31224100-3
983,5bfd5568eca306f8c5bbe3c6,0
984,5bfd5573eca306f8c5bbe3f9,44520000-1
985,5bfd5569eca306f8c5bbe3d1,09320000-8
986,5bfd555deca306f8c5bbe3a2,09320000-8
987,5bfd5568eca306f8c5bbe3c8,0
988,5bfd5557eca306f8c5bbe367,39100000-3
989,5bfd5573eca306f8c5bbe3eb,45454000-4
990,5bfd5544eca306f8c5bbe31a,0
991,5bfd555deca306f8c5bbe39d,0
992,5bfd5569eca306f8c5bbe3d6,0
993,5bfd5544eca306f8c5bbe314,0
994,5bfd5569eca306f8c5bbe3cd,30230000-0
995,5bfd5558eca306f8c5bbe37d,0
996,5bfd554eeca306f8c5bbe34d,0
997,5bfd5544eca306f8c5bbe320,30190000-7
998,5bfd555deca306f8c5bbe3a1,71320000-7
999,5bfd5573eca306f8c5bbe404,03120000-8
1000,5bfd5568eca306f8c5bbe3c3,0
1001,5bfd553eeca306f8c5bbe2f4,79820000-8
1002,5bfd5568eca306f8c5bbe3c4,0
1003,5bfd5573eca306f8c5bbe3ef,71240000-2
1004,5bfd54f1eca306f8c5bbe188,0
1005,5bfd552eeca306f8c5bbe2ae,45260000-7
1006,5bfd5568eca306f8c5bbe3ca,03211100-4
1007,5bfd555deca306f8c5bbe391,32420000-3
1008,5bfd5526eca306f8c5bbe26d,0
1009,5bfd5538eca306f8c5bbe2cb,44110000-4
1010,5bfd5544eca306f8c5bbe321,0
1011,5bfd5538eca306f8c5bbe2d0,0
1012,5bfd5568eca306f8c5bbe3c0,31220000-4
1013,5bfd5520eca306f8c5bbe256,0
1014,5bfd5573eca306f8c5bbe3f5,03413000-8
1015,5bfd5558eca306f8c5bbe375,34320000-6
1016,5bfd5514eca306f8c5bbe20d,0
1017,5bfd5573eca306f8c5bbe3fb,22450000-9
1018,5bfd5538eca306f8c5bbe2ca,0
1019,5bfd5557eca306f8c5bbe365,15330000-0
1020,5bfd5573eca306f8c5bbe400,34300000-0
1021,5bfd552eeca306f8c5bbe294,0
1022,5bfd554eeca306f8c5bbe34c,72261000-2
1023,5bfd552eeca306f8c5bbe2a9,15800000-6
1024,5bfd555deca306f8c5bbe3a5,44420000-0
1025,5bfd5573eca306f8c5bbe3ec,30190000-7
1026,5bfd552eeca306f8c5bbe2ac,39710000-2
1027,5bfd577beca306f8c5bbe854,15610000-7
1028,5bfd553eeca306f8c5bbe2ff,09130000-9
1029,5bfd5514eca306f8c5bbe206,0
1030,5bfd5514eca306f8c5bbe1f7,45230000-8
1031,5bfd5504eca306f8c5bbe1c1,80520000-5
1032,5bfd5519eca306f8c5bbe224,0
1033,5bfd5527eca306f8c5bbe283,48760000-3
1034,5bfd5504eca306f8c5bbe1b7,0
1035,5bfd5527eca306f8c5bbe281,0
1036,5bfd5573eca306f8c5bbe403,0
1037,5bfd5544eca306f8c5bbe316,48820000-2
1038,5bfd54f1eca306f8c5bbe171,0
1039,5bfd554eeca306f8c5bbe347,31320000-5
1040,5bfd5f68eca306f8c5bbf985,0
1041,5bfd5538eca306f8c5bbe2c9,45000000-7
1042,5bfd550deca306f8c5bbe1d4,0
1043,5bfd5557eca306f8c5bbe368,71320000-7
1044,5bfd553eeca306f8c5bbe2fb,15331000-7
1045,5bfd550deca306f8c5bbe1df,0
1046,5bfd5514eca306f8c5bbe1f8,0
1047,5bfd553eeca306f8c5bbe300,30190000-7
1048,5bfd5519eca306f8c5bbe220,0
1049,5bfd550deca306f8c5bbe1dc,0
1050,5bfd5538eca306f8c5bbe2da,0
1051,5bfd5544eca306f8c5bbe322,32350000-1
1052,5bfd5519eca306f8c5bbe226,03140000-4
1053,5bfd54f1eca306f8c5bbe186,15330000-0
1054,5bfd57bceca306f8c5bbe98d,45230000-8
1055,5bfd5558eca306f8c5bbe371,15810000-9
1056,5bfd550deca306f8c5bbe1d7,0
1057,5bfd553eeca306f8c5bbe2ed,33600000-6
1058,5bfd5558eca306f8c5bbe377,30190000-7
1059,5bfd5514eca306f8c5bbe209,0
1060,5bfd552eeca306f8c5bbe29e,0
1061,5bfd553eeca306f8c5bbe2f7,50112000-3
1062,5bfd54f1eca306f8c5bbe17a,0
1063,5bfd5520eca306f8c5bbe24a,50420000-5
1064,5bfd5544eca306f8c5bbe30f,38430000-8
1065,5bfd5520eca306f8c5bbe24e,34310000-3
1066,5bfd551aeca306f8c5bbe234,0
1067,5bfd5520eca306f8c5bbe247,42910000-8
1068,5bfd59b4eca306f8c5bbecf0,38540000-2
1069,5bfd5538eca306f8c5bbe2d5,45261910-6
1070,5bfd555deca306f8c5bbe38e,22810000-1
1071,5bfd553eeca306f8c5bbe2e8,03140000-4
1072,5bfd54f1eca306f8c5bbe184,45310000-3
1073,5bfd5538eca306f8c5bbe2db,45453000-7
1074,5bfd550deca306f8c5bbe1e6,22210000-5
1075,5bfd5538eca306f8c5bbe2d2,77310000-6
